nct	canonical_payload	registered_enrollment	enrollment_type	n_registered_arms	n_distinct_response_cohorts	n_response_observations	max_single_cohort_denominator	max_single_cohort_pointer	largest_within_measure_om_index	groups_in_that_measure	within_measure_denominator_sum	pooled_label_in_that_measure	conflict_findings	summation_policy	disjointness_status
NCT04750824	ctg_results_bor_2018_2021.txt	110	ACTUAL	2	4	12	72	ctg_results_bor_2018_2021.txt::NCT04750824::outcomeMeasures[0]::groups[OG000]	0	4	162	False	WITHIN_MEASURE_SUM_EXCEEDS_ENROLLMENT	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04447755	ctg_results_bor_2018_2021.txt	127	ACTUAL	7	7	35	65	ctg_results_bor_2018_2021.txt::NCT04447755::outcomeMeasures[0]::groups[OG006]	0	7	124	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04751929	ctg_results_bor_2018_2021.txt	19	ACTUAL	4	4	4	8	ctg_results_bor_2018_2021.txt::NCT04751929::outcomeMeasures[1]::groups[OG001]	1	3	19	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03512353	ctg_results_bor_2018_2021.txt	7	ACTUAL	1	3	4	6	ctg_results_bor_2018_2021.txt::NCT03512353::outcomeMeasures[16]::groups[OG000]	16	1	6	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT05093322	ctg_results_bor_2018_2021.txt	13	ACTUAL	2	2	4	10	ctg_results_bor_2018_2021.txt::NCT05093322::outcomeMeasures[6]::groups[OG000]	6	2	13	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03386357	ctg_results_bor_2018_2021.txt	115	ACTUAL	2	2	2	58	ctg_results_bor_2018_2021.txt::NCT03386357::outcomeMeasures[1]::groups[OG001]	1	2	115	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03752177	ctg_results_bor_2018_2021.txt	12	ACTUAL	2	1	2	0			0	0	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04325828	ctg_results_bor_2018_2021.txt	31	ACTUAL	1	1	3	24	ctg_results_bor_2018_2021.txt::NCT04325828::outcomeMeasures[0]::groups[OG000]	0	1	24	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03421652	ctg_results_bor_2018_2021.txt	20	ACTUAL	1	1	1	20	ctg_results_bor_2018_2021.txt::NCT03421652::outcomeMeasures[1]::groups[OG000]	1	1	20	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04513522	ctg_results_bor_2018_2021.txt	101	ACTUAL	1	1	1	85	ctg_results_bor_2018_2021.txt::NCT04513522::outcomeMeasures[4]::groups[OG000]	4	1	85	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03411031	ctg_results_bor_2018_2021.txt	18	ACTUAL	2	2	2	9	ctg_results_bor_2018_2021.txt::NCT03411031::outcomeMeasures[1]::groups[OG000]	1	2	18	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04195555	ctg_results_bor_2018_2021.txt	3	ACTUAL	1	1	1	2	ctg_results_bor_2018_2021.txt::NCT04195555::outcomeMeasures[0]::groups[OG000]	0	1	2	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04426825	ctg_results_bor_2018_2021.txt	23	ACTUAL	1	1	6	23	ctg_results_bor_2018_2021.txt::NCT04426825::outcomeMeasures[3]::groups[OG000]	3	1	23	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04144140	ctg_results_bor_2018_2021.txt	24	ACTUAL	2	7	15	11	ctg_results_bor_2018_2021.txt::NCT04144140::outcomeMeasures[8]::groups[OG003]	8	6	24	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03538717	ctg_results_bor_2018_2021.txt	157	ACTUAL	0	1	2	91	ctg_results_bor_2018_2021.txt::NCT03538717::outcomeMeasures[23]::groups[OG000]	23	1	91	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03854227	ctg_results_bor_2018_2021.txt	54	ACTUAL	6	12	12	11	ctg_results_bor_2018_2021.txt::NCT03854227::outcomeMeasures[5]::groups[OG000]	22	9	23	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04703322	ctg_results_bor_2018_2021.txt	9	ACTUAL	1	1	3	0			0	0	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04044768	ctg_results_bor_2018_2021.txt	52	ACTUAL	1	2	4	44	ctg_results_bor_2018_2021.txt::NCT04044768::outcomeMeasures[0]::groups[OG000]	0	2	52	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03395080	ctg_results_bor_2018_2021.txt	111	ACTUAL	6	8	16	26	ctg_results_bor_2018_2021.txt::NCT03395080::outcomeMeasures[0]::groups[OG000]	2	8	102	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03662659	ctg_results_bor_2018_2021.txt	274	ACTUAL	2	2	6	138	ctg_results_bor_2018_2021.txt::NCT03662659::outcomeMeasures[1]::groups[OG000]	1	2	274	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03609359	ctg_results_bor_2018_2021.txt	29	ACTUAL	1	1	3	29	ctg_results_bor_2018_2021.txt::NCT03609359::outcomeMeasures[0]::groups[OG000]	0	1	29	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04798586	ctg_results_bor_2018_2021.txt	4	ACTUAL	1	1	1	4	ctg_results_bor_2018_2021.txt::NCT04798586::outcomeMeasures[12]::groups[OG000]	12	1	4	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03272464	ctg_results_bor_2018_2021.txt	1	ACTUAL	1	1	1	1	ctg_results_bor_2018_2021.txt::NCT03272464::outcomeMeasures[1]::groups[OG000]	1	1	1	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT06160609	ctg_results_bor_2018_2021.txt	9	ACTUAL	1	2	6	6	ctg_results_bor_2018_2021.txt::NCT06160609::outcomeMeasures[5]::groups[OG000]	5	2	9	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04033432	ctg_results_bor_2018_2021.txt	14	ACTUAL	1	2	2	14	ctg_results_bor_2018_2021.txt::NCT04033432::outcomeMeasures[0]::groups[OG000]	0	1	14	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04896658	ctg_results_bor_2018_2021.txt	10	ACTUAL	2	5	5	4	ctg_results_bor_2018_2021.txt::NCT04896658::outcomeMeasures[1]::groups[OG003]	1	3	10	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03498521	ctg_results_bor_2018_2021.txt	529	ACTUAL	2	2	4	326	ctg_results_bor_2018_2021.txt::NCT03498521::outcomeMeasures[2]::groups[OG000]	2	2	436	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04628780	ctg_results_bor_2018_2021.txt	37	ACTUAL	4	6	6	11	ctg_results_bor_2018_2021.txt::NCT04628780::outcomeMeasures[10]::groups[OG004]	10	6	29	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04407442	ctg_results_bor_2018_2021.txt	5	ACTUAL	1	1	2	4	ctg_results_bor_2018_2021.txt::NCT04407442::outcomeMeasures[0]::groups[OG000]	0	1	4	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03899792	ctg_results_bor_2018_2021.txt	36	ACTUAL	3	3	3	15	ctg_results_bor_2018_2021.txt::NCT03899792::outcomeMeasures[1]::groups[OG000]	1	3	36	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03445000	ctg_results_bor_2018_2021.txt	14	ACTUAL	1	1	1	13	ctg_results_bor_2018_2021.txt::NCT03445000::outcomeMeasures[0]::groups[OG000]	0	1	13	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03525834	ctg_results_bor_2018_2021.txt	40	ACTUAL	1	1	2	40	ctg_results_bor_2018_2021.txt::NCT03525834::outcomeMeasures[1]::groups[OG000]	1	1	40	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03761914	ctg_results_bor_2018_2021.txt	26	ACTUAL	5	3	4	16	ctg_results_bor_2018_2021.txt::NCT03761914::outcomeMeasures[0]::groups[OG000]	0	1	16	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03625323	ctg_results_bor_2018_2021.txt	187	ACTUAL	3	3	6	114	ctg_results_bor_2018_2021.txt::NCT03625323::outcomeMeasures[0]::groups[OG000]	0	3	187	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04632459	ctg_results_bor_2018_2021.txt	26	ACTUAL	1	1	1	26	ctg_results_bor_2018_2021.txt::NCT04632459::outcomeMeasures[0]::groups[OG000]	0	1	26	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04349267	ctg_results_bor_2018_2021.txt	44	ACTUAL	3	7	7	15	ctg_results_bor_2018_2021.txt::NCT04349267::outcomeMeasures[2]::groups[OG006]	2	7	44	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03999749	ctg_results_bor_2018_2021.txt	71	ACTUAL	1	1	1	70	ctg_results_bor_2018_2021.txt::NCT03999749::outcomeMeasures[1]::groups[OG000]	1	1	70	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03760666	ctg_results_bor_2018_2021.txt	17	ACTUAL	1	3	3	0			0	0	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03774654	ctg_results_bor_2018_2021.txt	13	ACTUAL	2	4	4	4	ctg_results_bor_2018_2021.txt::NCT03774654::outcomeMeasures[1]::groups[OG001]	1	4	13	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04907539	ctg_results_bor_2018_2021.txt	25	ACTUAL	2	2	4	11	ctg_results_bor_2018_2021.txt::NCT04907539::outcomeMeasures[0]::groups[OG000]	0	1	11	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03760081	ctg_results_bor_2018_2021.txt	19	ACTUAL	2	2	4	13	ctg_results_bor_2018_2021.txt::NCT03760081::outcomeMeasures[1]::groups[OG001]	1	2	19	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04221438	ctg_results_bor_2018_2021.txt	3	ACTUAL	1	1	1	3	ctg_results_bor_2018_2021.txt::NCT04221438::outcomeMeasures[1]::groups[OG000]	1	1	3	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04139317	ctg_results_bor_2018_2021.txt	76	ACTUAL	2	2	4	51	ctg_results_bor_2018_2021.txt::NCT04139317::outcomeMeasures[1]::groups[OG000]	1	2	76	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04421378	ctg_results_bor_2018_2021.txt	74	ACTUAL	8	3	6	19	ctg_results_bor_2018_2021.txt::NCT04421378::outcomeMeasures[7]::groups[OG000]	7	3	36	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT05020015	ctg_results_bor_2018_2021.txt	27	ACTUAL	4	4	4	10	ctg_results_bor_2018_2021.txt::NCT05020015::outcomeMeasures[3]::groups[OG002]	3	4	26	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04212221	ctg_results_bor_2018_2021.txt	89	ACTUAL	2	8	18	36	ctg_results_bor_2018_2021.txt::NCT04212221::outcomeMeasures[2]::groups[OG001]	2	2	69	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04208958	ctg_results_bor_2018_2021.txt	56	ACTUAL	1	1	3	54	ctg_results_bor_2018_2021.txt::NCT04208958::outcomeMeasures[1]::groups[OG000]	1	1	54	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03415854	ctg_results_bor_2018_2021.txt	34	ACTUAL	1	1	1	14	ctg_results_bor_2018_2021.txt::NCT03415854::outcomeMeasures[0]::groups[OG000]	0	1	14	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04072445	ctg_results_bor_2018_2021.txt	28	ACTUAL	1	1	2	20	ctg_results_bor_2018_2021.txt::NCT04072445::outcomeMeasures[1]::groups[OG000]	1	1	20	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03719690	ctg_results_bor_2018_2021.txt	296	ACTUAL	2	1	2	59	ctg_results_bor_2018_2021.txt::NCT03719690::outcomeMeasures[1]::groups[OG000]	1	1	59	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04543188	ctg_results_bor_2018_2021.txt	65	ACTUAL	9	15	68	9	ctg_results_bor_2018_2021.txt::NCT04543188::outcomeMeasures[9]::groups[OG003]	28	11	37	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03575065	ctg_results_bor_2018_2021.txt	88	ACTUAL	2	2	10	55	ctg_results_bor_2018_2021.txt::NCT03575065::outcomeMeasures[0]::groups[OG000]	0	2	76	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03968419	ctg_results_bor_2018_2021.txt	88	ACTUAL	3	3	3	35	ctg_results_bor_2018_2021.txt::NCT03968419::outcomeMeasures[5]::groups[OG000]	5	3	88	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03372057	ctg_results_bor_2018_2021.txt	156	ACTUAL	3	3	5	123	ctg_results_bor_2018_2021.txt::NCT03372057::outcomeMeasures[1]::groups[OG000]	1	1	123	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04457778	ctg_results_bor_2018_2021.txt	58	ACTUAL	2	11	11	11	ctg_results_bor_2018_2021.txt::NCT04457778::outcomeMeasures[18]::groups[OG005]	18	11	52	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04122625	ctg_results_bor_2018_2021.txt	46	ACTUAL	6	6	18	11	ctg_results_bor_2018_2021.txt::NCT04122625::outcomeMeasures[1]::groups[OG003]	10	6	46	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04436107	ctg_results_bor_2018_2021.txt	66	ACTUAL	4	14	27	50	ctg_results_bor_2018_2021.txt::NCT04436107::outcomeMeasures[1]::groups[OG001]	1	2	89	False	WITHIN_MEASURE_SUM_EXCEEDS_ENROLLMENT	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03768505	ctg_results_bor_2018_2021.txt	169	ACTUAL	1	1	1	0			0	0	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04639245	ctg_results_bor_2018_2021.txt	1	ACTUAL	1	1	2	1	ctg_results_bor_2018_2021.txt::NCT04639245::outcomeMeasures[1]::groups[OG000]	1	1	1	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04339062	ctg_results_bor_2018_2021.txt	12	ACTUAL	2	2	2	11	ctg_results_bor_2018_2021.txt::NCT04339062::outcomeMeasures[3]::groups[OG001]	3	1	11	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04607421	ctg_results_bor_2018_2021.txt	841	ACTUAL	7	7	21	243	ctg_results_bor_2018_2021.txt::NCT04607421::outcomeMeasures[36]::groups[OG002]	36	3	637	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03539484	ctg_results_bor_2018_2021.txt	26	ACTUAL	3	7	14	13	ctg_results_bor_2018_2021.txt::NCT03539484::outcomeMeasures[15]::groups[OG004]	15	7	26	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04075721	ctg_results_bor_2018_2021.txt	10	ACTUAL	3	3	3	4	ctg_results_bor_2018_2021.txt::NCT04075721::outcomeMeasures[19]::groups[OG001]	19	3	10	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04538378	ctg_results_bor_2018_2021.txt	4	ACTUAL	1	1	1	4	ctg_results_bor_2018_2021.txt::NCT04538378::outcomeMeasures[0]::groups[OG000]	0	1	4	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03468426	ctg_results_bor_2018_2021.txt	252	ACTUAL	11	9	18	238	ctg_results_bor_2018_2021.txt::NCT03468426::outcomeMeasures[28]::groups[OG008]	28	9	476	False	WITHIN_MEASURE_SUM_EXCEEDS_ENROLLMENT	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03406871	ctg_results_bor_2018_2021.txt	50	ACTUAL	4	1	2	50	ctg_results_bor_2018_2021.txt::NCT03406871::outcomeMeasures[1]::groups[OG000]	1	1	50	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04088500	ctg_results_bor_2018_2021.txt	5	ACTUAL	1	1	3	5	ctg_results_bor_2018_2021.txt::NCT04088500::outcomeMeasures[0]::groups[OG000]	0	1	5	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT04738292	ctg_results_bor_2018_2021.txt	11	ACTUAL	1	1	1	11	ctg_results_bor_2018_2021.txt::NCT04738292::outcomeMeasures[0]::groups[OG000]	0	1	11	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03790111	ctg_results_bor_2018_2021.txt	53	ACTUAL	1	1	12	53	ctg_results_bor_2018_2021.txt::NCT03790111::outcomeMeasures[5]::groups[OG000]	5	1	53	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03685344	ctg_results_bor_2018_2021.txt	13	ACTUAL	1	4	8	7	ctg_results_bor_2018_2021.txt::NCT03685344::outcomeMeasures[4]::groups[OG002]	4	3	12	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03906071	ctg_results_bor_2018_2021.txt	577	ACTUAL	2	2	4	290	ctg_results_bor_2018_2021.txt::NCT03906071::outcomeMeasures[5]::groups[OG001]	5	2	572	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
NCT03382600	ctg_results_bor_2018_2021.txt	100	ACTUAL	2	2	6	54	ctg_results_bor_2018_2021.txt::NCT03382600::outcomeMeasures[0]::groups[OG000]	0	2	100	False	NO_CONFLICT_DETECTED	NOT_A_PATIENT_COUNT__NO_CROSS_MEASURE_SUM_EMITTED	DISJOINTNESS_UNVERIFIABLE__NO_participantFlowModule_IN_CACHE
