obs_id	nct	canonical_payload	om_index	results_group_id	class_index	class_title	category_index	category_title	measurement_value_raw	measurement_spread	measurement_lower	measurement_upper	measurement_comment	om_param_type	om_unit_of_measure	class_denom_units	class_denom_value_for_group	source_pointer
NCT03911869#om8#OG000	NCT03911869	ctg_results_bor_2018_2021.txt	8	OG000	0		0		66.7		9.4	99.2		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03911869::outcomeMeasures[8]::groups[OG000]::classes[0]::categories[0]
NCT03911869#om9#OG000	NCT03911869	ctg_results_bor_2018_2021.txt	9	OG000	0		0		60.0		26.2	87.8		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03911869::outcomeMeasures[9]::groups[OG000]::classes[0]::categories[0]
NCT03911869#om9#OG001	NCT03911869	ctg_results_bor_2018_2021.txt	9	OG001	0		0		100		29.2	100		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03911869::outcomeMeasures[9]::groups[OG001]::classes[0]::categories[0]
NCT03911869#om10#OG000	NCT03911869	ctg_results_bor_2018_2021.txt	10	OG000	0		0		50.0		18.7	81.3		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03911869::outcomeMeasures[10]::groups[OG000]::classes[0]::categories[0]
NCT03911869#om10#OG001	NCT03911869	ctg_results_bor_2018_2021.txt	10	OG001	0		0		100		29.2	100		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03911869::outcomeMeasures[10]::groups[OG001]::classes[0]::categories[0]
NCT03911869#om11#OG000	NCT03911869	ctg_results_bor_2018_2021.txt	11	OG000	0		0		100		69.2	100		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03911869::outcomeMeasures[11]::groups[OG000]::classes[0]::categories[0]
NCT03911869#om11#OG001	NCT03911869	ctg_results_bor_2018_2021.txt	11	OG001	0		0		100		29.2	100		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03911869::outcomeMeasures[11]::groups[OG001]::classes[0]::categories[0]
NCT04296942#om0#OG000	NCT04296942	ctg_results_bor_2018_2021.txt	0	OG000	0	Complete Response	0		0					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04296942::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT04296942#om0#OG000	NCT04296942	ctg_results_bor_2018_2021.txt	0	OG000	1	Partial Response	0		0					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04296942::outcomeMeasures[0]::groups[OG000]::classes[1]::categories[0]
NCT04296942#om0#OG000	NCT04296942	ctg_results_bor_2018_2021.txt	0	OG000	2	Progressive Disease	0		1					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04296942::outcomeMeasures[0]::groups[OG000]::classes[2]::categories[0]
NCT03565991#om0#OG000	NCT03565991	ctg_results_bor_2018_2021.txt	0	OG000	0		0		27.7		20.9	35.3		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03565991::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT03565991#om0#OG001	NCT03565991	ctg_results_bor_2018_2021.txt	0	OG001	0		0		7.3		1.5	19.9		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03565991::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT03794349#om0#OG000	NCT03794349	ctg_results_bor_2018_2021.txt	0	OG000	0		0		63.6		48.9	76.2		NUMBER	percentage of patients			ctg_results_bor_2018_2021.txt::NCT03794349::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT03794349#om0#OG001	NCT03794349	ctg_results_bor_2018_2021.txt	0	OG001	0		0		57.4		43.3	70.5		NUMBER	percentage of patients			ctg_results_bor_2018_2021.txt::NCT03794349::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT04698187#om0#OG000	NCT04698187	ctg_results_bor_2018_2021.txt	0	OG000	0		0		11.4		3.79	24.56		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04698187::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT04698187#om7#OG000	NCT04698187	ctg_results_bor_2018_2021.txt	7	OG000	0		0		16.3		6.81	30.70		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04698187::outcomeMeasures[7]::groups[OG000]::classes[0]::categories[0]
NCT04698187#om11#OG000	NCT04698187	ctg_results_bor_2018_2021.txt	11	OG000	0		0		NA				Insufficient number of participants with immune response	NUMBER	Percentage of Participants			ctg_results_bor_2018_2021.txt::NCT04698187::outcomeMeasures[11]::groups[OG000]::classes[0]::categories[0]
NCT03447314#om19#OG000	NCT03447314	ctg_results_bor_2018_2021.txt	19	OG000	0		0		11.1					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[19]::groups[OG000]::classes[0]::categories[0]
NCT03447314#om19#OG001	NCT03447314	ctg_results_bor_2018_2021.txt	19	OG001	0		0		0.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[19]::groups[OG001]::classes[0]::categories[0]
NCT03447314#om19#OG002	NCT03447314	ctg_results_bor_2018_2021.txt	19	OG002	0		0		0.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[19]::groups[OG002]::classes[0]::categories[0]
NCT03447314#om19#OG003	NCT03447314	ctg_results_bor_2018_2021.txt	19	OG003	0		0		0.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[19]::groups[OG003]::classes[0]::categories[0]
NCT03447314#om19#OG004	NCT03447314	ctg_results_bor_2018_2021.txt	19	OG004	0		0		0.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[19]::groups[OG004]::classes[0]::categories[0]
NCT03447314#om19#OG005	NCT03447314	ctg_results_bor_2018_2021.txt	19	OG005	0		0		0.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[19]::groups[OG005]::classes[0]::categories[0]
NCT03447314#om19#OG006	NCT03447314	ctg_results_bor_2018_2021.txt	19	OG006	0		0		0.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[19]::groups[OG006]::classes[0]::categories[0]
NCT03447314#om19#OG010	NCT03447314	ctg_results_bor_2018_2021.txt	19	OG010	0		0		0.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[19]::groups[OG010]::classes[0]::categories[0]
NCT03447314#om19#OG011	NCT03447314	ctg_results_bor_2018_2021.txt	19	OG011	0		0		33.3					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[19]::groups[OG011]::classes[0]::categories[0]
NCT03447314#om21#OG000	NCT03447314	ctg_results_bor_2018_2021.txt	21	OG000	0		0		44.4					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[21]::groups[OG000]::classes[0]::categories[0]
NCT03447314#om21#OG001	NCT03447314	ctg_results_bor_2018_2021.txt	21	OG001	0		0		33.3					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[21]::groups[OG001]::classes[0]::categories[0]
NCT03447314#om21#OG002	NCT03447314	ctg_results_bor_2018_2021.txt	21	OG002	0		0		33.3					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[21]::groups[OG002]::classes[0]::categories[0]
NCT03447314#om21#OG003	NCT03447314	ctg_results_bor_2018_2021.txt	21	OG003	0		0		25.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[21]::groups[OG003]::classes[0]::categories[0]
NCT03447314#om21#OG004	NCT03447314	ctg_results_bor_2018_2021.txt	21	OG004	0		0		0.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[21]::groups[OG004]::classes[0]::categories[0]
NCT03447314#om21#OG005	NCT03447314	ctg_results_bor_2018_2021.txt	21	OG005	0		0		16.7					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[21]::groups[OG005]::classes[0]::categories[0]
NCT03447314#om21#OG006	NCT03447314	ctg_results_bor_2018_2021.txt	21	OG006	0		0		20.0					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[21]::groups[OG006]::classes[0]::categories[0]
NCT03447314#om21#OG010	NCT03447314	ctg_results_bor_2018_2021.txt	21	OG010	0		0		14.3					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[21]::groups[OG010]::classes[0]::categories[0]
NCT03447314#om21#OG011	NCT03447314	ctg_results_bor_2018_2021.txt	21	OG011	0		0		33.3					NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT03447314::outcomeMeasures[21]::groups[OG011]::classes[0]::categories[0]
NCT04849416#om0#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	0	OG000	0		0		71.4		51.3	86.8		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT04849416#om1#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	1	OG000	0		0		64.3		44.1	81.4		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[1]::groups[OG000]::classes[0]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	0	CR by IRC	0		14.3		4.00	32.7		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	1	PR by IRC	0		57.1		37.2	75.5		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[1]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	2	SD by IRC	0		7.1		0.9	23.5		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[2]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	3	PD by IRC	0		14.3		4.0	32.7		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[3]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	4	NE by IRC	0		7.1		0.9	23.5		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[4]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	5	CR by Investigator	0		14.3		4.0	32.7		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[5]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	6	PR by Investigator	0		50.0		30.7	69.4		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[6]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	7	SD by Investigator	0		10.7		2.3	28.2		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[7]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	8	PD by Investigator	0		17.9		6.1	36.9		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[8]::categories[0]
NCT04849416#om2#OG000	NCT04849416	ctg_results_bor_2018_2021.txt	2	OG000	9	NE by Investigator	0		7.1		0.9	23.5		NUMBER	Percentage of participants			ctg_results_bor_2018_2021.txt::NCT04849416::outcomeMeasures[2]::groups[OG000]::classes[9]::categories[0]
NCT04619004#om0#OG000	NCT04619004	ctg_results_bor_2018_2021.txt	0	OG000	0		0		64					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04619004::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT04619004#om0#OG001	NCT04619004	ctg_results_bor_2018_2021.txt	0	OG001	0		0		8					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04619004::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT04619004#om3#OG000	NCT04619004	ctg_results_bor_2018_2021.txt	3	OG000	0		0		56					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04619004::outcomeMeasures[3]::groups[OG000]::classes[0]::categories[0]
NCT04619004#om3#OG001	NCT04619004	ctg_results_bor_2018_2021.txt	3	OG001	0		0		8					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04619004::outcomeMeasures[3]::groups[OG001]::classes[0]::categories[0]
NCT04619004#om4#OG000	NCT04619004	ctg_results_bor_2018_2021.txt	4	OG000	0	Disease control rate (BICR)	0		166					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04619004::outcomeMeasures[4]::groups[OG000]::classes[0]::categories[0]
NCT04619004#om4#OG000	NCT04619004	ctg_results_bor_2018_2021.txt	4	OG000	1	Disease control rate (Investigator)	0		169					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04619004::outcomeMeasures[4]::groups[OG000]::classes[1]::categories[0]
NCT04619004#om4#OG001	NCT04619004	ctg_results_bor_2018_2021.txt	4	OG001	0	Disease control rate (BICR)	0		38					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04619004::outcomeMeasures[4]::groups[OG001]::classes[0]::categories[0]
NCT04619004#om4#OG001	NCT04619004	ctg_results_bor_2018_2021.txt	4	OG001	1	Disease control rate (Investigator)	0		37					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04619004::outcomeMeasures[4]::groups[OG001]::classes[1]::categories[0]
NCT03453164#om0#OG000	NCT03453164	ctg_results_bor_2018_2021.txt	0	OG000	0		0		9					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT03453164::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT04306900#om2#OG000	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG000	0		0		14.3		0.4	57.9		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT04306900#om2#OG001	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG001	0		0		56.1		39.7	71.5		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT04306900#om2#OG002	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG002	0		0		69.6		47.1	86.8		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG002]::classes[0]::categories[0]
NCT04306900#om2#OG003	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG003	0		0		75.0		19.4	99.4		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG003]::classes[0]::categories[0]
NCT04306900#om2#OG004	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG004	0		0		0		0.0	41.0		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG004]::classes[0]::categories[0]
NCT04306900#om2#OG005	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG005	0		0		33.3		16.5	54.0		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG005]::classes[0]::categories[0]
NCT04306900#om2#OG006	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG006	0		0		23.5		6.8	49.9		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG006]::classes[0]::categories[0]
NCT04306900#om2#OG007	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG007	0		0		0.0		0.0	26.5		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG007]::classes[0]::categories[0]
NCT04306900#om2#OG008	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG008	0		0		0.0		0.0	52.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG008]::classes[0]::categories[0]
NCT04306900#om2#OG009	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG009	0		0		9.1		1.1	29.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG009]::classes[0]::categories[0]
NCT04306900#om2#OG010	NCT04306900	ctg_results_bor_2018_2021.txt	2	OG010	0		0		12.5		0.3	52.7		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[2]::groups[OG010]::classes[0]::categories[0]
NCT04306900#om5#OG000	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG000	0		0		3					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG000]::classes[0]::categories[0]
NCT04306900#om5#OG001	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG001	0		0		37					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG001]::classes[0]::categories[0]
NCT04306900#om5#OG002	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG002	0		0		22					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG002]::classes[0]::categories[0]
NCT04306900#om5#OG003	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG003	0		0		3					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG003]::classes[0]::categories[0]
NCT04306900#om5#OG004	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG004	0		0		2					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG004]::classes[0]::categories[0]
NCT04306900#om5#OG005	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG005	0		0		22					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG005]::classes[0]::categories[0]
NCT04306900#om5#OG006	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG006	0		0		14					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG006]::classes[0]::categories[0]
NCT04306900#om5#OG007	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG007	0		0		3					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG007]::classes[0]::categories[0]
NCT04306900#om5#OG008	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG008	0		0		1					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG008]::classes[0]::categories[0]
NCT04306900#om5#OG009	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG009	0		0		7					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG009]::classes[0]::categories[0]
NCT04306900#om5#OG010	NCT04306900	ctg_results_bor_2018_2021.txt	5	OG010	0		0		1					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT04306900::outcomeMeasures[5]::groups[OG010]::classes[0]::categories[0]
NCT04157517#om5#OG000	NCT04157517	ctg_results_bor_2018_2021.txt	5	OG000	0		0		0.0		0.0	33.6		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[5]::groups[OG000]::classes[0]::categories[0]
NCT04157517#om5#OG001	NCT04157517	ctg_results_bor_2018_2021.txt	5	OG001	0		0		16.7		2.1	48.4		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[5]::groups[OG001]::classes[0]::categories[0]
NCT04157517#om19#OG000	NCT04157517	ctg_results_bor_2018_2021.txt	19	OG000	0		0		0.0		0.0	84.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[19]::groups[OG000]::classes[0]::categories[0]
NCT04157517#om19#OG001	NCT04157517	ctg_results_bor_2018_2021.txt	19	OG001	0		0		0.0		0.0	84.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[19]::groups[OG001]::classes[0]::categories[0]
NCT04157517#om19#OG002	NCT04157517	ctg_results_bor_2018_2021.txt	19	OG002	0		0		0.0		0.0	84.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[19]::groups[OG002]::classes[0]::categories[0]
NCT04157517#om19#OG003	NCT04157517	ctg_results_bor_2018_2021.txt	19	OG003	0		0		0.0		0.0	70.8		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[19]::groups[OG003]::classes[0]::categories[0]
NCT04157517#om19#OG004	NCT04157517	ctg_results_bor_2018_2021.txt	19	OG004	0		0		0.0		0.0	84.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[19]::groups[OG004]::classes[0]::categories[0]
NCT04157517#om19#OG005	NCT04157517	ctg_results_bor_2018_2021.txt	19	OG005	0		0		0.0		0.0	60.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[19]::groups[OG005]::classes[0]::categories[0]
NCT04157517#om19#OG006	NCT04157517	ctg_results_bor_2018_2021.txt	19	OG006	0		0		0.0		0.0	70.8		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[19]::groups[OG006]::classes[0]::categories[0]
NCT04157517#om20#OG000	NCT04157517	ctg_results_bor_2018_2021.txt	20	OG000	0		0		0		0.0	84.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[20]::groups[OG000]::classes[0]::categories[0]
NCT04157517#om20#OG001	NCT04157517	ctg_results_bor_2018_2021.txt	20	OG001	0		0		50.0		1.3	98.7		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[20]::groups[OG001]::classes[0]::categories[0]
NCT04157517#om20#OG002	NCT04157517	ctg_results_bor_2018_2021.txt	20	OG002	0		0		0		0.0	84.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[20]::groups[OG002]::classes[0]::categories[0]
NCT04157517#om20#OG003	NCT04157517	ctg_results_bor_2018_2021.txt	20	OG003	0		0		33.3		0.8	90.6		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[20]::groups[OG003]::classes[0]::categories[0]
NCT04157517#om20#OG004	NCT04157517	ctg_results_bor_2018_2021.txt	20	OG004	0		0		0		0.0	84.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[20]::groups[OG004]::classes[0]::categories[0]
NCT04157517#om20#OG005	NCT04157517	ctg_results_bor_2018_2021.txt	20	OG005	0		0		50.0		6.8	93.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[20]::groups[OG005]::classes[0]::categories[0]
NCT04157517#om20#OG006	NCT04157517	ctg_results_bor_2018_2021.txt	20	OG006	0		0		33.3		0.8	90.6		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[20]::groups[OG006]::classes[0]::categories[0]
NCT04157517#om20#OG007	NCT04157517	ctg_results_bor_2018_2021.txt	20	OG007	0		0		33.3		7.5	70.1		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[20]::groups[OG007]::classes[0]::categories[0]
NCT04157517#om20#OG008	NCT04157517	ctg_results_bor_2018_2021.txt	20	OG008	0		0		41.7		15.2	72.3		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[20]::groups[OG008]::classes[0]::categories[0]
NCT04157517#om25#OG000	NCT04157517	ctg_results_bor_2018_2021.txt	25	OG000	0		0		0.0		0.0	36.9		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[25]::groups[OG000]::classes[0]::categories[0]
NCT04157517#om25#OG001	NCT04157517	ctg_results_bor_2018_2021.txt	25	OG001	0		0		16.7		2.1	48.4		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT04157517::outcomeMeasures[25]::groups[OG001]::classes[0]::categories[0]
NCT03932331#om18#OG000	NCT03932331	ctg_results_bor_2018_2021.txt	18	OG000	0		0		82.4		65.5	93.2		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT03932331::outcomeMeasures[18]::groups[OG000]::classes[0]::categories[0]
NCT03932331#om18#OG001	NCT03932331	ctg_results_bor_2018_2021.txt	18	OG001	0		0		86.7		75.4	94.1		NUMBER	percentage of participants			ctg_results_bor_2018_2021.txt::NCT03932331::outcomeMeasures[18]::groups[OG001]::classes[0]::categories[0]
NCT03932331#om19#OG000	NCT03932331	ctg_results_bor_2018_2021.txt	19	OG000	0	CR	0		0					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT03932331::outcomeMeasures[19]::groups[OG000]::classes[0]::categories[0]
NCT03932331#om19#OG000	NCT03932331	ctg_results_bor_2018_2021.txt	19	OG000	1	CRi	0		0					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT03932331::outcomeMeasures[19]::groups[OG000]::classes[1]::categories[0]
NCT03932331#om19#OG000	NCT03932331	ctg_results_bor_2018_2021.txt	19	OG000	2	nPR	0		0					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT03932331::outcomeMeasures[19]::groups[OG000]::classes[2]::categories[0]
NCT03932331#om19#OG000	NCT03932331	ctg_results_bor_2018_2021.txt	19	OG000	3	PR	0		4					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT03932331::outcomeMeasures[19]::groups[OG000]::classes[3]::categories[0]
NCT03932331#om19#OG000	NCT03932331	ctg_results_bor_2018_2021.txt	19	OG000	4	PRL	0		0					COUNT_OF_PARTICIPANTS	Participants			ctg_results_bor_2018_2021.txt::NCT03932331::outcomeMeasures[19]::groups[OG000]::classes[4]::categories[0]
