record_type	nct_id	payload_file	outcome_measure_index	outcome_measure_title	group_id	group_title	class_index	class_title	category_title	category_value_raw	category_value_int	producer_label	producer_kept	reported_denominator_participants	sum_all_integer_categories_in_class	residual_denominator_minus_sum	stored_cells_CR_PR_SD_PD	stored_evaluable_n	job1_classification	overwrite_scope	conflicting_overwrite	corrected_reading_status	note	source_pointer
CATEGORY	NCT02762981	ctg_results_bor_2014_2017.txt	7	Best Response Rate in Participants With Tumor Glucocorticoid Receptor (GR) Above or Below the Median Overall Level	OG001	GR H-score Below the Overall Median	0	<untitled>	Stable disease	7	7	SD	kept	16	16	0	CR=0;PR=1;SD=7;PD=4	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02762981] :: outcomeMeasures[7] :: groups[OG001]
CATEGORY	NCT02762981	ctg_results_bor_2014_2017.txt	7	Best Response Rate in Participants With Tumor Glucocorticoid Receptor (GR) Above or Below the Median Overall Level	OG001	GR H-score Below the Overall Median	0	<untitled>	Progressive disease	4	4	PD	kept	16	16	0	CR=0;PR=1;SD=7;PD=4	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02762981] :: outcomeMeasures[7] :: groups[OG001]
CATEGORY	NCT02762981	ctg_results_bor_2014_2017.txt	7	Best Response Rate in Participants With Tumor Glucocorticoid Receptor (GR) Above or Below the Median Overall Level	OG001	GR H-score Below the Overall Median	0	<untitled>	Missing or not evaluable	4	4		dropped	16	16	0	CR=0;PR=1;SD=7;PD=4	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02762981] :: outcomeMeasures[7] :: groups[OG001]
ROW	NCT02762981	ctg_results_bor_2014_2017.txt	7	Best Response Rate in Participants With Tumor Glucocorticoid Receptor (GR) Above or Below the Median Overall Level	OG001	GR H-score Below the Overall Median	0	<untitled>	(corrected reading)		16			16	16	0	CR=0;PR=1;SD=7;PD=4	12	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02762981] :: outcomeMeasures[7] :: groups[OG001]
CLASS	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	(all 5 categories)		10		kept=4;dropped=1;overwritten=0	10	10	0	CR=0;PR=0;SD=7;PD=2	9	unsupported	none	False	RECOVERABLE	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG001]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Complete Response (CR)	0	0	CR	kept	10	10	0	CR=0;PR=0;SD=7;PD=2	9	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG001]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Partial Response (PR)	0	0	PR	kept	10	10	0	CR=0;PR=0;SD=7;PD=2	9	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG001]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Stable Disease (SD)	7	7	SD	kept	10	10	0	CR=0;PR=0;SD=7;PD=2	9	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG001]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Progressive Disease (PD)	2	2	PD	kept	10	10	0	CR=0;PR=0;SD=7;PD=2	9	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG001]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Unknown	1	1		dropped	10	10	0	CR=0;PR=0;SD=7;PD=2	9	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG001]
ROW	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG001	Phase Ib: Capmatinib 300 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	(corrected reading)		10			10	10	0	CR=0;PR=0;SD=7;PD=2	9	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG001]
CLASS	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	(all 5 categories)		32		kept=4;dropped=1;overwritten=0	32	32	0	CR=0;PR=3;SD=12;PD=13	28	unsupported	none	False	RECOVERABLE	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG003]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Complete Response (CR)	0	0	CR	kept	32	32	0	CR=0;PR=3;SD=12;PD=13	28	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG003]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Partial Response (PR)	3	3	PR	kept	32	32	0	CR=0;PR=3;SD=12;PD=13	28	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG003]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Stable Disease (SD)	12	12	SD	kept	32	32	0	CR=0;PR=3;SD=12;PD=13	28	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG003]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Progressive Disease (PD)	13	13	PD	kept	32	32	0	CR=0;PR=3;SD=12;PD=13	28	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG003]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	Unknown	4	4		dropped	32	32	0	CR=0;PR=3;SD=12;PD=13	28	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG003]
ROW	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG003	Phase II: Capmatinib 400 mg BID + Spartalizumab 300 mg Q3W	0	<untitled>	(corrected reading)		32			32	32	0	CR=0;PR=3;SD=12;PD=13	28	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG003]
CLASS	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0	<untitled>	(all 5 categories)		30		kept=4;dropped=1;overwritten=0	30	30	0	CR=0;PR=3;SD=9;PD=15	27	unsupported	none	False	RECOVERABLE	dropped: Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG004]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0	<untitled>	Complete Response (CR)	0	0	CR	kept	30	30	0	CR=0;PR=3;SD=9;PD=15	27	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG004]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0	<untitled>	Partial Response (PR)	3	3	PR	kept	30	30	0	CR=0;PR=3;SD=9;PD=15	27	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG004]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0	<untitled>	Stable Disease (SD)	9	9	SD	kept	30	30	0	CR=0;PR=3;SD=9;PD=15	27	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG004]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0	<untitled>	Progressive Disease (PD)	15	15	PD	kept	30	30	0	CR=0;PR=3;SD=9;PD=15	27	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG004]
CATEGORY	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0	<untitled>	Unknown	3	3		dropped	30	30	0	CR=0;PR=3;SD=9;PD=15	27	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG004]
ROW	NCT02795429	ctg_results_bor_2014_2017.txt	6	Phase Ib and Phase II: Best Overall Response (BOR) Per RECIST v1.1	OG004	Phase II: Spartalizumab 300 mg Q3W	0	<untitled>	(corrected reading)		30			30	30	0	CR=0;PR=3;SD=9;PD=15	27	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02795429] :: outcomeMeasures[6] :: groups[OG004]
CLASS	NCT02825420	ctg_results_bor_2014_2017.txt	4	Best Tumor Response	OG000	Full Analysis Set	0	<untitled>	(all 5 categories)		218		kept=4;dropped=1;overwritten=0	218	218	0	CR=24;PR=57;SD=59;PD=62	202	unsupported	none	False	RECOVERABLE	dropped: Not evaluable/Not done	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02825420] :: outcomeMeasures[4] :: groups[OG000]
CATEGORY	NCT02825420	ctg_results_bor_2014_2017.txt	4	Best Tumor Response	OG000	Full Analysis Set	0	<untitled>	Complete response	24	24	CR	kept	218	218	0	CR=24;PR=57;SD=59;PD=62	202	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02825420] :: outcomeMeasures[4] :: groups[OG000]
CATEGORY	NCT02825420	ctg_results_bor_2014_2017.txt	4	Best Tumor Response	OG000	Full Analysis Set	0	<untitled>	Partial response	57	57	PR	kept	218	218	0	CR=24;PR=57;SD=59;PD=62	202	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02825420] :: outcomeMeasures[4] :: groups[OG000]
CATEGORY	NCT02825420	ctg_results_bor_2014_2017.txt	4	Best Tumor Response	OG000	Full Analysis Set	0	<untitled>	Stable disease	59	59	SD	kept	218	218	0	CR=24;PR=57;SD=59;PD=62	202	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02825420] :: outcomeMeasures[4] :: groups[OG000]
CATEGORY	NCT02825420	ctg_results_bor_2014_2017.txt	4	Best Tumor Response	OG000	Full Analysis Set	0	<untitled>	Progressive disease	62	62	PD	kept	218	218	0	CR=24;PR=57;SD=59;PD=62	202	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02825420] :: outcomeMeasures[4] :: groups[OG000]
